Lat,Lng,What Dinosaurs Eat,Accepted Name,Country,Cc,Diet,Early Interval,Formation,Geological Interval,Geological Time Period,Ref Author,Ref Pubyr,State,Max Ma,Min Ma
50.599998,-111.620003,PLANT and ANIMAL,Struthiomimus altus,Canada,CA,"herbivore, omnivore",Campanian,Oldman,Campanian,Cretaceous,Russell,1972,Alberta,83.6,72.1
50.599998,-111.620003,PLANT and ANIMAL,Struthiomimus altus,Canada,CA,"herbivore, omnivore",Late Campanian,Dinosaur Park,Campanian,Cretaceous,Russell,1972,Alberta,83.5,70.6
50.599998,-111.620003,PLANT and ANIMAL,Struthiomimus altus,Canada,CA,"herbivore, omnivore",Campanian,Oldman,Campanian,Cretaceous,Russell,1972,Alberta,83.6,72.1
50.900002,-111.800003,PLANT and ANIMAL,Struthiomimus altus,Canada,CA,"herbivore, omnivore",Middle Campanian,Oldman,Campanian,Cretaceous,Lambe,1902,Alberta,83.5,70.6
50.720699,-111.477203,PLANT and ANIMAL,Struthiomimus altus,Canada,CA,"herbivore, omnivore",Campanian,Oldman,Campanian,Cretaceous,Russell,1972,Alberta,83.6,72.1
51.557201,-112.865601,PLANT and ANIMAL,Ornithomimus edmontonicus,Canada,CA,"herbivore, omnivore",Late Campanian,Horseshoe Canyon,Campanian,Cretaceous,Parks,1933,Alberta,83.5,70.6
50.786598,-111.5924,PLANT and ANIMAL,Ornithomimus edmontonicus,Canada,CA,"herbivore, omnivore",Late Campanian,Horseshoe Canyon,Campanian,Cretaceous,Russell,1972,Alberta,83.5,70.6
50.688,-111.616669,FLESH,Daspletosaurus torosus,Canada,CA,carnivore,Campanian,Oldman,Campanian,Cretaceous,Russell,1970,Alberta,83.6,72.1
50.650002,-111.620003,FLESH,Daspletosaurus torosus,Canada,CA,carnivore,Campanian,Oldman,Campanian,Cretaceous,Russell,1970,Alberta,83.6,72.1
50.650002,-111.620003,FLESH,Gorgosaurus libratus,Canada,CA,carnivore,Campanian,Oldman,Campanian,Cretaceous,Russell,1970,Alberta,83.6,72.1
50.688,-111.616669,FLESH,Albertosaurus sarcophagus,Canada,CA,carnivore,Campanian,Oldman,Campanian,Cretaceous,Erickson et al.,2004,Alberta,83.6,72.1
50.747826,-111.395149,PLANT,Styracosaurus albertensis,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Lambe,1913,Alberta,83.5,70.6
40.158424,-76.803864,FLESH,Grallator tenuis,United States,US,carnivore,Late Triassic,Gettysburg,Triassic,Triassic,Hickok and Willard,1933,Pennsylvania,237,201.3
40.158424,-76.803864,FLESH,Eubrontes sillimani,United States,US,carnivore,Late Triassic,Gettysburg,Triassic,Triassic,Hickok and Willard,1933,Pennsylvania,237,201.3
35.365276,-103.379997,FLESH,Chindesaurus bryansmalli,United States,US,carnivore,Norian,Bull Canyon,Norian,Triassic,Long and Murry,1995,New Mexico,228,208.5
35.087524,-109.79512,FLESH,Chindesaurus bryansmalli,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Long and Murry,1995,Arizona,228,208.5
35.159779,-103.488297,FLESH,Chindesaurus bryansmalli,United States,US,carnivore,Lacian,Bull Canyon,Lacian,Triassic,Long and Murry,1995,New Mexico,221.5,215.56
36.205296,-106.339478,FLESH,Coelophysis bauri,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Cope,1887,New Mexico,228,208.5
36.205296,-106.339478,FLESH,Coelophysis bauri,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Cope,1887,New Mexico,228,208.5
36.205296,-106.339478,FLESH,Coelophysis bauri,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Cope,1887,New Mexico,228,208.5
32.25111,-97.81028,FLESH,Eubrontes glenrosensis,United States,US,carnivore,Albian,Glen Rose,Albian,Cretaceous,Vance,2002,Texas,113,100.5
32.255001,-97.814163,FLESH,Eubrontes glenrosensis,United States,US,carnivore,Albian,Glen Rose,Albian,Cretaceous,Vance,2002,Texas,113,100.5
32.255001,-97.814163,PLANT,Brontopodus birdi,United States,US,herbivore,Albian,Glen Rose,Albian,Cretaceous,Farlow et al.,1989,Texas,113,100.5
32.255001,-97.814163,FLESH,Eubrontes glenrosensis,United States,US,carnivore,Albian,Glen Rose,Albian,Cretaceous,Vance,2002,Texas,113,100.5
32.255001,-97.814163,FLESH,Eubrontes glenrosensis,United States,US,carnivore,Albian,Glen Rose,Albian,Cretaceous,Vance,2002,Texas,113,100.5
32.237305,-97.830544,FLESH,Eubrontes glenrosensis,United States,US,carnivore,Albian,Glen Rose,Albian,Cretaceous,Vance,2002,Texas,113,100.5
50.083332,-115,PLANT,Neoanomoepus perigrinatus,Canada,CA,herbivore,Tithonian,Mist Mountain,Tithonian,Jurassic,Lockley et al.,2009,British Columbia,152.1,139.8
55.933056,-122.644447,PLANT,Amblydactylus kortmeyeri,Canada,CA,herbivore,Aptian,Gething,Aptian,Cretaceous,Currie,1989,British Columbia,125,100.5
55.733334,-121.199997,FLESH,Columbosauripus ungulatus,Canada,CA,carnivore,Cenomanian,Dunvegan,Cenomanian,Cretaceous,Storer,1975,British Columbia,100.5,93.9
43.298447,-104.662415,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.255741,-104.624504,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.219185,-104.547592,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.219185,-104.547592,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.213612,-104.553886,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.213612,-104.553886,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.15778,-104.553055,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.132011,-104.563087,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.164665,-104.476509,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.209248,-104.466469,PLANT,Triceratops prorsus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Lull,1915,Wyoming,72.1,66
43.193295,-104.463478,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Lull,1915,Wyoming,72.1,66
43.188305,-104.473907,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Lull,1915,Wyoming,72.1,66
43.15831,-104.544395,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.311951,-104.419998,PLANT,Triceratops prorsus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
43.183613,-104.514442,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Ostrom and Wellnhofer,1986,Wyoming,72.1,66
42.152802,-105.908501,PLANT,Brontosaurus parvus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Peterson and Gilmore,1902,Wyoming,157.3,145
36.897499,-102.824997,PLANT,Camptosaurus dispar,United States,US,herbivore,Late Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Weishampel and Weishampel,1983,Oklahoma,155.7,145
24.463888,102.296112,FLESH,Grallator limosus,China,CN,carnivore,Hettangian,Fengjiahe,Hettangian,Jurassic,Zhen et al.,1986,Yunnan,201.3,199.3
40.943897,118.267502,FLESH,Grallator ssatoi,China,CN,carnivore,Rhaetian,,Rhaetian,Triassic,Young,1960,Hebei,208.5,174.1
40.916111,118.164169,FLESH,Grallator ssatoi,China,CN,carnivore,Late Jurassic,Houcheng,Jurassic,Jurassic,Zhen et al.,1989,Hebei,163.5,145
24.463888,102.296112,FLESH,Kayentapus xiaohebaensis,China,CN,carnivore,Hettangian,Fengjiahe,Hettangian,Jurassic,Zhen et al.,1986,Yunnan,201.3,199.3
24.463888,102.296112,FLESH,Eubrontes monax,China,CN,carnivore,Hettangian,Fengjiahe,Hettangian,Jurassic,Zhen et al.,1986,Yunnan,201.3,199.3
24.463888,102.296112,FLESH,Eubrontes platypus,China,CN,carnivore,Hettangian,Fengjiahe,Hettangian,Jurassic,Zhen et al.,1986,Yunnan,201.3,199.3
24.463888,102.296112,FLESH,Eubrontes xiyangensis,China,CN,carnivore,Hettangian,Fengjiahe,Hettangian,Jurassic,Zhen et al.,1986,Yunnan,201.3,199.3
35.302799,108.955002,PLANT,Anomoepus tungchuanensis,China,CN,herbivore,Middle Jurassic,Zhiluo,Jurassic,Jurassic,Young,1966,Shaanxi,174.1,163.5
30.5,106.483299,FLESH,Jialingpus yuechiensis,China,CN,carnivore,Late Jurassic,Penglaizhen,Jurassic,Jurassic,Zhen,1986,Sichuan,163.5,145
27.928057,110.805557,FLESH,Xiangxipus chenxiensis,China,CN,carnivore,Late Cretaceous,Xiaodong,Cretaceous,Cretaceous,Zeng,1982,Hunan,100.5,66
27.928057,110.805557,FLESH,Xiangxipus youngi,China,CN,carnivore,Late Cretaceous,Xiaodong,Cretaceous,Cretaceous,Zeng,1982,Hunan,100.5,66
27.928057,110.805557,FLESH,Hunanpus jiuquwanensis,China,CN,carnivore,Late Cretaceous,Xiaodong,Cretaceous,Cretaceous,Zeng,1982,Hunan,100.5,66
33.200001,-97.666946,PLANT,Cedarosaurus weiskopfae,United States,US,herbivore,Early Albian,Paluxy,Albian,Cretaceous,D'Emic,2013,Texas,112.03,105.3
39.693802,-110.919899,PLANT,Dinosauropodes bransfordii,United States,US,herbivore,Campanian,Blackhawk,Campanian,Cretaceous,Parker and Rowley,1989,Utah,83.6,72.1
32.328609,-97.797501,PLANT,Sauroposeidon proteles,United States,US,herbivore,Late Aptian,Twin Mountains,Aptian,Cretaceous,Winkler et al.,2013,Texas,122.46,112.03
39.693802,-110.919899,PLANT,Dinosauropodes magrawii,United States,US,herbivore,Campanian,Blackhawk,Campanian,Cretaceous,Parker and Rowley,1989,Utah,83.6,72.1
39.693802,-110.919899,PLANT,Dinosauropodes osborni,United States,US,herbivore,Campanian,Blackhawk,Campanian,Cretaceous,Parker and Rowley,1989,Utah,83.6,72.1
40.092209,-105.940292,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Leidy,1870,Colorado,157.3,145
43.128304,-104.072433,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Lance,Maastrichtian,Cretaceous,Gilmore,1920,Wyoming,72.1,66
54.416668,-119.291664,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.049999,-119.308334,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.033333,-119.275002,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.033333,-119.26667,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.033333,-119.26667,FLESH,Irenesauripus mclearni,Canada,CA,carnivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.033333,-119.26667,FLESH,Columbosauripus ungulatus,Canada,CA,carnivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.016666,-119.25,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.016666,-119.25,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.25,-119.26667,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.033333,-119.23333,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.041668,-119.23333,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.049999,-119.23333,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
54.033333,-119.183334,PLANT,Tetrapodosaurus borealis,Canada,CA,herbivore,Albian,Gates,Albian,Cretaceous,McCrea,2000,Alberta,113,100.5
41.601398,120.8722,FLESH,Sinornithosaurus millenii,China,CN,carnivore,Late Barremian,Yixian,Barremian,Cretaceous,Xu et al.,1999,Liaoning,130,122.46
32.755554,-97.89389,PLANT,Tenontosaurus dossi,United States,US,herbivore,Late Aptian,Twin Mountains,Aptian,Cretaceous,Winkler et al.,1997,Texas,122.46,112.03
47.666698,-106.300003,PLANT,Pachycephalosaurus wyomingensis,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Goodwin,1989,Montana,72.1,66
37.5322,-103.676201,PLANT,Parabrontopodus mcintoshi,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Lockley et al.,1995,Colorado,157.3,145
36.9758,120.7136,PLANT,Tsintaosaurus spinorhinus,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Zhen,1976,Shandong,83.6,72.1
36.9758,120.7136,PLANT,Tsintaosaurus spinorhinus,China,CN,herbivore,Campanian,Jingangkou,Campanian,Cretaceous,Zhen and Wang,1961,Shandong,83.6,72.1
39.184601,-110.935402,FLESH,Macroelongatoolithus carlylei,United States,US,carnivore,Late Albian,Cedar Mountain,Albian,Cretaceous,Jensen,1970,Utah,105.3,93.5
42.606197,-72.514664,FLESH,Grallator cuneatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Grallator (Anchisauripus) hitchcocki,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1953,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1836,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606197,-72.514664,PLANT,Otozoum minus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1848,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Eubrontes (Brontozoum) approximatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Grallator (Eubrontes) divaricatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606197,-72.514664,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1953,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Grallator (Anchisauripus) minusculus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606773,-72.530952,FLESH,Grallator cuneatus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Stenonyx lateralis,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Grallator (Anchisauripus) hitchcocki,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Lull,1904,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Grallator (Eubrontes) divaricatus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes tuberatus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes (Brontozoum) approximatus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Gigandipus caudatus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1855,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes fieldi,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,199.3
42.606773,-72.530952,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Turners Falls,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Kayentapus minor,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Sauropus barrattii,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes lyellii,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1843,Massachusetts,201.3,199.3
42.606773,-72.530952,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,199.3
42.609165,-72.535553,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Grallator gracilis,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1953,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Eubrontes tuberatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,190.8
42.609165,-72.535553,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Sauropus barrattii,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,190.8
49.283001,-112.577003,PLANT,Spheroolithus albertensis,Canada,CA,herbivore,Late Campanian,Oldman,Campanian,Cretaceous,Zelenitsky and Hills,1997,Alberta,83.5,70.6
49.138,-112.577003,PLANT,Spheroolithus albertensis,Canada,CA,herbivore,Late Campanian,Oldman,Campanian,Cretaceous,Zelenitsky and Hills,1997,Alberta,83.5,70.6
42.517487,-72.550308,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1915,Massachusetts,201.3,190.8
42.28056,-72.559174,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.28056,-72.559174,PLANT,Otozoum moodii,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1847,Massachusetts,201.3,190.8
42.28056,-72.559174,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1847,Massachusetts,201.3,190.8
42.28056,-72.559174,FLESH,Grallator formosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.28056,-72.559174,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1847,Massachusetts,201.3,190.8
